lstm_train,lstm_val,bi_lstm_train,bi_lstm_val,gru_train,gru_val
0.8333333134651184,0.881600022315979,0.8425777554512024,0.878933310508728,0.8250963091850281,0.888533353805542
0.9362666606903076,0.8802666664123535,0.9363555312156677,0.8517333269119263,0.9391703605651855,0.8848000168800354
0.9703111052513123,0.8762666583061218,0.9687407612800598,0.8776000142097473,0.9760592579841614,0.8784000277519226
0.9826074242591858,0.8733333349227905,0.9835851788520813,0.8776000142097473,0.9905481338500977,0.8687999844551086
0.9894518256187439,0.8453333377838135,0.986133337020874,0.8687999844551086,0.995555579662323,0.8749333620071411
0.9932740926742554,0.865066647529602,0.9883555769920349,0.8712000250816345,0.9967407584190369,0.874666690826416
0.9914963245391846,0.8770666718482971,0.9927407503128052,0.871999979019165,0.997866690158844,0.864799976348877
0.9933925867080688,0.855733335018158,0.9898666739463806,0.8610666394233704,0.9985777735710144,0.8693333268165588
